LocationType,Location,PlacementType,TimeFrame,DataFormat,Data
State,Arizona,Foster family home - relative,2019,Percent,0.49
State,Arizona,Group home or institution,2019,Percent,0.16
State,Arizona,Pre-adoptive home,2019,Percent,<.5%
State,Arizona,Runaway,2019,Percent,0.02
State,Arizona,Supervised independent living,2019,Percent,<.5%
State,Arizona,Trial home visit,2019,Percent,<.5%
State,Alaska,Foster family home - non-relative,2019,Percent,0.31
State,Alaska,Foster family home - relative,2019,Percent,0.25
State,Alaska,Group home or institution,2019,Percent,0.04
State,Alaska,Pre-adoptive home,2019,Percent,0.31
State,Alaska,Runaway,2019,Percent,<.5%
State,Alaska,Supervised independent living,2019,Percent,N.R.
State,Alaska,Trial home visit,2019,Percent,0.09
State,Alabama,Foster family home - non-relative,2019,Percent,0.64
State,Alabama,Foster family home - relative,2019,Percent,0.15
State,Alabama,Group home or institution,2019,Percent,0.15
State,Alabama,Pre-adoptive home,2019,Percent,0.02
State,Alabama,Runaway,2019,Percent,0.01
State,Alabama,Supervised independent living,2019,Percent,0.01
State,Alabama,Trial home visit,2019,Percent,0.03
Nation,United States,Foster family home - non-relative,2019,Percent,0.46
Nation,United States,Foster family home - relative,2019,Percent,0.31
Nation,United States,Group home or institution,2019,Percent,0.11
Nation,United States,Pre-adoptive home,2019,Percent,0.04
Nation,United States,Runaway,2019,Percent,0.01
Nation,United States,Supervised independent living,2019,Percent,0.02
Nation,United States,Trial home visit,2019,Percent,0.05
Nation,United States,Trial home visit,2021,Percent,0.05
Nation,United States,Supervised independent living,2021,Percent,0.02
Nation,United States,Runaway,2021,Percent,0.01
Nation,United States,Pre-adoptive home,2021,Percent,0.04
Nation,United States,Group home or institution,2021,Percent,0.09
Nation,United States,Foster family home - relative,2021,Percent,0.35
Nation,United States,Foster family home - non-relative,2021,Percent,0.44
State,Alabama,Trial home visit,2021,Percent,0.03
State,Alabama,Supervised independent living,2021,Percent,0.01
State,Alabama,Runaway,2021,Percent,0.01
State,Alabama,Pre-adoptive home,2021,Percent,0.02
State,Alabama,Group home or institution,2021,Percent,0.14
State,Alabama,Foster family home - relative,2021,Percent,0.15
State,Alabama,Foster family home - non-relative,2021,Percent,0.64
State,Arizona,Trial home visit,2021,Percent,<.5%
State,Arizona,Supervised independent living,2021,Percent,<.5%
State,Arizona,Runaway,2021,Percent,0.01
State,Arizona,Pre-adoptive home,2021,Percent,0.04
State,Arizona,Group home or institution,2021,Percent,0.17
State,Arizona,Foster family home - relative,2021,Percent,0.52
State,Arizona,Foster family home - non-relative,2021,Percent,0.25
State,Alaska,Trial home visit,2021,Percent,0.11
State,Alaska,Supervised independent living,2021,Percent,N.R.
State,Alaska,Runaway,2021,Percent,0.01
State,Alaska,Pre-adoptive home,2021,Percent,0.27
State,Alaska,Group home or institution,2021,Percent,0.04
State,Alaska,Foster family home - relative,2021,Percent,0.26
State,Alaska,Foster family home - non-relative,2021,Percent,0.31
State,Arkansas,Trial home visit,2021,Percent,0.07
State,Arkansas,Supervised independent living,2021,Percent,<.5%
State,Arkansas,Runaway,2021,Percent,0.01
State,Arkansas,Pre-adoptive home,2021,Percent,0.04
State,Arkansas,Group home or institution,2021,Percent,0.11
State,Arkansas,Foster family home - relative,2021,Percent,0.32
State,Arkansas,Foster family home - non-relative,2021,Percent,0.45
State,California,Trial home visit,2021,Percent,0.01
State,California,Supervised independent living,2021,Percent,0.06
State,California,Runaway,2021,Percent,0.01
State,California,Pre-adoptive home,2021,Percent,0.04
State,California,Group home or institution,2021,Percent,0.05
State,California,Foster family home - relative,2021,Percent,0.36
State,California,Foster family home - non-relative,2021,Percent,0.47
State,Colorado,Trial home visit,2021,Percent,<.5%
State,Colorado,Supervised independent living,2021,Percent,0.02
State,Colorado,Runaway,2021,Percent,0.03
State,Colorado,Pre-adoptive home,2021,Percent,0.02
State,Colorado,Group home or institution,2021,Percent,0.12
State,Colorado,Foster family home - relative,2021,Percent,0.27
State,Colorado,Foster family home - non-relative,2021,Percent,0.54
State,Connecticut,Trial home visit,2021,Percent,0.02
State,Connecticut,Supervised independent living,2021,Percent,0.05
State,Connecticut,Runaway,2021,Percent,N.R.
State,Connecticut,Pre-adoptive home,2021,Percent,0.08
State,Connecticut,Group home or institution,2021,Percent,0.07
State,Connecticut,Foster family home - relative,2021,Percent,0.37
State,Connecticut,Foster family home - non-relative,2021,Percent,0.41
State,Delaware,Trial home visit,2021,Percent,0.02
State,Delaware,Supervised independent living,2021,Percent,N.R.
State,Delaware,Runaway,2021,Percent,0.02
State,Delaware,Pre-adoptive home,2021,Percent,0.03
State,Delaware,Group home or institution,2021,Percent,0.19
State,Delaware,Foster family home - relative,2021,Percent,0.15
State,Delaware,Foster family home - non-relative,2021,Percent,0.59
State,Florida,Trial home visit,2021,Percent,N.R.
State,Florida,Supervised independent living,2021,Percent,0.03
State,Florida,Runaway,2021,Percent,0.01
State,Florida,Pre-adoptive home,2021,Percent,0.02
State,Florida,Group home or institution,2021,Percent,0.09
State,Florida,Foster family home - relative,2021,Percent,0.42
State,Florida,Foster family home - non-relative,2021,Percent,0.44
City,District of Columbia,Trial home visit,2021,Percent,N.R.
City,District of Columbia,Supervised independent living,2021,Percent,0.01
City,District of Columbia,Runaway,2021,Percent,0.02
City,District of Columbia,Pre-adoptive home,2021,Percent,0.17
City,District of Columbia,Group home or institution,2021,Percent,0.11
City,District of Columbia,Foster family home - relative,2021,Percent,0.17
City,District of Columbia,Foster family home - non-relative,2021,Percent,0.52
State,Georgia,Trial home visit,2021,Percent,0.01
State,Georgia,Supervised independent living,2021,Percent,N.R.
State,Georgia,Runaway,2021,Percent,0.01
State,Georgia,Pre-adoptive home,2021,Percent,0.03
State,Georgia,Group home or institution,2021,Percent,0.1
State,Georgia,Foster family home - relative,2021,Percent,0.22
State,Georgia,Foster family home - non-relative,2021,Percent,0.63
State,Idaho,Trial home visit,2021,Percent,0.1
State,Idaho,Supervised independent living,2021,Percent,N.R.
State,Idaho,Runaway,2021,Percent,0.01
State,Idaho,Pre-adoptive home,2021,Percent,0.05
State,Idaho,Group home or institution,2021,Percent,0.09
State,Idaho,Foster family home - relative,2021,Percent,0.37
State,Idaho,Foster family home - non-relative,2021,Percent,0.38
State,Hawaii,Trial home visit,2021,Percent,N.R.
State,Hawaii,Supervised independent living,2021,Percent,0.07
State,Hawaii,Runaway,2021,Percent,0.01
State,Hawaii,Pre-adoptive home,2021,Percent,<.5%
State,Hawaii,Group home or institution,2021,Percent,0.05
State,Hawaii,Foster family home - relative,2021,Percent,0.49
State,Hawaii,Foster family home - non-relative,2021,Percent,0.38
State,Illinois,Trial home visit,2021,Percent,0.05
State,Illinois,Supervised independent living,2021,Percent,0.03
State,Illinois,Runaway,2021,Percent,0.02
State,Illinois,Pre-adoptive home,2021,Percent,0.03
State,Illinois,Group home or institution,2021,Percent,0.03
State,Illinois,Foster family home - relative,2021,Percent,0.45
State,Illinois,Foster family home - non-relative,2021,Percent,0.38
State,Indiana,Trial home visit,2021,Percent,0.11
State,Indiana,Supervised independent living,2021,Percent,<.5%
State,Indiana,Runaway,2021,Percent,0.01
State,Indiana,Pre-adoptive home,2021,Percent,0.12
State,Indiana,Group home or institution,2021,Percent,0.06
State,Indiana,Foster family home - relative,2021,Percent,0.36
State,Indiana,Foster family home - non-relative,2021,Percent,0.34
State,Kansas,Trial home visit,2021,Percent,0.07
State,Kansas,Supervised independent living,2021,Percent,0.01
State,Kansas,Runaway,2021,Percent,0.01
State,Kansas,Pre-adoptive home,2021,Percent,0.04
State,Kansas,Group home or institution,2021,Percent,0.07
State,Kansas,Foster family home - relative,2021,Percent,0.35
State,Kansas,Foster family home - non-relative,2021,Percent,0.44
State,Iowa,Trial home visit,2021,Percent,0.03
State,Iowa,Supervised independent living,2021,Percent,0.01
State,Iowa,Runaway,2021,Percent,0.01
State,Iowa,Pre-adoptive home,2021,Percent,0.03
State,Iowa,Group home or institution,2021,Percent,0.1
State,Iowa,Foster family home - relative,2021,Percent,0.42
State,Iowa,Foster family home - non-relative,2021,Percent,0.39
State,Kentucky,Trial home visit,2021,Percent,0.03
State,Kentucky,Supervised independent living,2021,Percent,<.5%
State,Kentucky,Runaway,2021,Percent,0.01
State,Kentucky,Pre-adoptive home,2021,Percent,0.04
State,Kentucky,Group home or institution,2021,Percent,0.1
State,Kentucky,Foster family home - relative,2021,Percent,0.14
State,Kentucky,Foster family home - non-relative,2021,Percent,0.67
State,Maine,Trial home visit,2021,Percent,0.07
State,Maine,Supervised independent living,2021,Percent,0.01
State,Maine,Runaway,2021,Percent,<.5%
State,Maine,Pre-adoptive home,2021,Percent,0.08
State,Maine,Group home or institution,2021,Percent,0.03
State,Maine,Foster family home - relative,2021,Percent,0.38
State,Maine,Foster family home - non-relative,2021,Percent,0.43
State,Louisiana,Trial home visit,2021,Percent,0.03
State,Louisiana,Supervised independent living,2021,Percent,<.5%
State,Louisiana,Runaway,2021,Percent,0.01
State,Louisiana,Pre-adoptive home,2021,Percent,0.06
State,Louisiana,Group home or institution,2021,Percent,0.07
State,Louisiana,Foster family home - relative,2021,Percent,0.32
State,Louisiana,Foster family home - non-relative,2021,Percent,0.5
State,Maryland,Trial home visit,2021,Percent,0.03
State,Maryland,Supervised independent living,2021,Percent,0.02
State,Maryland,Runaway,2021,Percent,0.01
State,Maryland,Pre-adoptive home,2021,Percent,0.02
State,Maryland,Group home or institution,2021,Percent,0.12
State,Maryland,Foster family home - relative,2021,Percent,0.45
State,Maryland,Foster family home - non-relative,2021,Percent,0.34
State,Massachusetts,Trial home visit,2021,Percent,0.08
State,Massachusetts,Supervised independent living,2021,Percent,<.5%
State,Massachusetts,Runaway,2021,Percent,0.01
State,Massachusetts,Pre-adoptive home,2021,Percent,0.09
State,Massachusetts,Group home or institution,2021,Percent,0.15
State,Massachusetts,Foster family home - relative,2021,Percent,0.28
State,Massachusetts,Foster family home - non-relative,2021,Percent,0.38
State,Minnesota,Trial home visit,2021,Percent,0.06
State,Minnesota,Supervised independent living,2021,Percent,0.02
State,Minnesota,Runaway,2021,Percent,0.01
State,Minnesota,Pre-adoptive home,2021,Percent,0.14
State,Minnesota,Group home or institution,2021,Percent,0.12
State,Minnesota,Foster family home - relative,2021,Percent,0.4
State,Minnesota,Foster family home - non-relative,2021,Percent,0.25
State,Michigan,Trial home visit,2021,Percent,0.07
State,Michigan,Supervised independent living,2021,Percent,0.03
State,Michigan,Runaway,2021,Percent,0.01
State,Michigan,Pre-adoptive home,2021,Percent,0.02
State,Michigan,Group home or institution,2021,Percent,0.05
State,Michigan,Foster family home - relative,2021,Percent,0.45
State,Michigan,Foster family home - non-relative,2021,Percent,0.37
State,Mississippi,Trial home visit,2021,Percent,0.1
State,Mississippi,Supervised independent living,2021,Percent,<.5%
State,Mississippi,Runaway,2021,Percent,0.01
State,Mississippi,Pre-adoptive home,2021,Percent,0.01
State,Mississippi,Group home or institution,2021,Percent,0.07
State,Mississippi,Foster family home - relative,2021,Percent,0.33
State,Mississippi,Foster family home - non-relative,2021,Percent,0.49
State,Missouri,Trial home visit,2021,Percent,0.07
State,Missouri,Supervised independent living,2021,Percent,<.5%
State,Missouri,Runaway,2021,Percent,0.01
State,Missouri,Pre-adoptive home,2021,Percent,0.16
State,Missouri,Group home or institution,2021,Percent,0.06
State,Missouri,Foster family home - relative,2021,Percent,0.4
State,Missouri,Foster family home - non-relative,2021,Percent,0.29
State,Montana,Trial home visit,2021,Percent,0.12
State,Montana,Supervised independent living,2021,Percent,<.5%
State,Montana,Runaway,2021,Percent,<.5%
State,Montana,Pre-adoptive home,2021,Percent,0.04
State,Montana,Group home or institution,2021,Percent,0.08
State,Montana,Foster family home - relative,2021,Percent,0.42
State,Montana,Foster family home - non-relative,2021,Percent,0.33
State,New Hampshire,Trial home visit,2021,Percent,N.R.
State,New Hampshire,Supervised independent living,2021,Percent,<.5%
State,New Hampshire,Runaway,2021,Percent,<.5%
State,New Hampshire,Pre-adoptive home,2021,Percent,<.5%
State,New Hampshire,Group home or institution,2021,Percent,0.27
State,New Hampshire,Foster family home - relative,2021,Percent,0.3
State,New Hampshire,Foster family home - non-relative,2021,Percent,0.42
State,Nevada,Trial home visit,2021,Percent,0.1
State,Nevada,Supervised independent living,2021,Percent,N.R.
State,Nevada,Runaway,2021,Percent,0.01
State,Nevada,Pre-adoptive home,2021,Percent,0.01
State,Nevada,Group home or institution,2021,Percent,0.05
State,Nevada,Foster family home - relative,2021,Percent,0.4
State,Nevada,Foster family home - non-relative,2021,Percent,0.43
State,Nebraska,Trial home visit,2021,Percent,0.1
State,Nebraska,Supervised independent living,2021,Percent,0.04
State,Nebraska,Runaway,2021,Percent,0.01
State,Nebraska,Pre-adoptive home,2021,Percent,0.03
State,Nebraska,Group home or institution,2021,Percent,0.04
State,Nebraska,Foster family home - relative,2021,Percent,0.34
State,Nebraska,Foster family home - non-relative,2021,Percent,0.43
State,New Jersey,Trial home visit,2021,Percent,N.R.
State,New Jersey,Supervised independent living,2021,Percent,<.5%
State,New Jersey,Runaway,2021,Percent,<.5%
State,New Jersey,Pre-adoptive home,2021,Percent,0.01
State,New Jersey,Group home or institution,2021,Percent,0.05
State,New Jersey,Foster family home - relative,2021,Percent,0.4
State,New Jersey,Foster family home - non-relative,2021,Percent,0.53
State,New Mexico,Trial home visit,2021,Percent,0.06
State,New Mexico,Supervised independent living,2021,Percent,<.5%
State,New Mexico,Runaway,2021,Percent,0.03
State,New Mexico,Pre-adoptive home,2021,Percent,0.03
State,New Mexico,Group home or institution,2021,Percent,0.07
State,New Mexico,Foster family home - relative,2021,Percent,0.36
